source_event_id,case_id,activity,from_ts,to_ts,resource,depot,area,equipment_id,equipment_type,cost_amount,priority
,WO-2026-00181,Tested,2026-01-22 11:31:00,2026-01-22 13:55:00,T-302,South Depot,N-Bay-2,EQ-1802,Pump,398.45,High
,WO-2026-00181,Returned to Service,2026-01-22 13:24:00,2026-01-22 14:02:00,T-302,South Depot,N-Bay-2,EQ-1802,Pump,451.71,
,WO-2026-00182,Fault Reported,2026-03-26 05:24:00,2026-03-26 05:45:00,T-301,South Depot,N-Field,EQ-1448,Valve Assembly,520.17,Low
EVT-0001560,WO-2026-00182,Triaged,2026-03-26 08:28:00,2026-03-26 09:24:00,T-101,North Depot,N-Field,EQ-1448,Valve Assembly,2013.08,
EVT-0001561,WO-2026-00182,Parts Ordered,2026-03-28 23:28:00,2026-03-29 02:20:00,T-201,Central Depot,N-Field,EQ-1448,Valve Assembly,2273.09,Low
EVT-0001562,WO-2026-00182,Parts Received,2026-03-29 02:21:00,2026-03-29 04:57:00,T-201,Central Depot,N-Field,EQ-1448,Valve Assembly,,Low
EVT-0001563,WO-2026-00182,Repair Started,2026-03-29 08:21:00,2026-03-29 08:52:00,T-201,Central Depot,N-Field,EQ-1448,Valve Assembly,1399.61,
EVT-0001564,WO-2026-00182,Repair Completed,2026-03-29 11:21:00,2026-03-29 12:41:00,T-201,Central Depot,N-Field,EQ-1448,Valve Assembly,2439.00,Low
EVT-0001565,WO-2026-00182,Tested,2026-03-29 13:39:00,2026-03-29 13:57:00,T-101,North Depot,N-Field,EQ-1448,Valve Assembly,2160.95,High
EVT-0001566,WO-2026-00182,Returned to Service,2026-03-29 16:36:00,2026-03-29 19:17:00,T-101,North Depot,N-Field,EQ-1448,Valve Assembly,273.38,High
EVT-0001567,WO-2026-00183,Fault Reported,2026-01-27 13:40:00,2026-01-27 16:04:00,T-201,Central Depot,N-Field,EQ-1556,Valve Assembly,874.23,High
EVT-0001568,WO-2026-00183,Triaged,2026-01-27 13:47:00,2026-01-27 13:54:00,T-201,Central Depot,N-Field,EQ-1556,Valve Assembly,1208.72,Medium
EVT-0001569,WO-2026-00183,Parts Ordered,2026-01-31 06:47:00,2026-01-31 07:51:00,T-201,Central Depot,N-Field,EQ-1556,Valve Assembly,,
EVT-0001570,WO-2026-00183,Parts Received,2026-01-31 08:12:00,2026-01-31 08:50:00,T-202,Central Depot,N-Field,EQ-1556,Valve Assembly,2257.64,Medium
EVT-0001571,WO-2026-00183,Repair Started,2026-01-31 12:12:00,2026-01-31 14:15:00,T-202,Central Depot,N-Field,EQ-1556,Valve Assembly,2104.31,Low
EVT-0001572,WO-2026-00183,Repair Completed,2026-01-31 17:12:00,2026-01-31 19:28:00,T-202,Central Depot,N-Field,EQ-1556,Valve Assembly,617.27,Medium
EVT-0001573,WO-2026-00183,Tested,2026-01-31 19:29:00,2026-01-31 20:57:00,T-202,Central Depot,N-Field,EQ-1556,Valve Assembly,173.07,Medium
EVT-0001574,WO-2026-00183,Returned to Service,2026-01-31 23:00:00,2026-01-31 23:39:00,T-202,Central Depot,N-Field,EQ-1556,Valve Assembly,694.79,Low
EVT-0001575,WO-2026-00184,Fault Reported,2026-01-17 06:54:00,2026-01-17 09:05:00,T-102,North Depot,N-Bay-1,EQ-1919,Conveyor,1829.48,
,WO-2026-00184,Triaged,2026-01-17 10:52:00,2026-01-17 13:42:00,T-302,South Depot,N-Bay-1,EQ-1919,Conveyor,1640.13,Medium
,WO-2026-00184,Parts Ordered,2026-01-19 22:52:00,2026-01-20 01:35:00,T-302,South Depot,N-Bay-1,EQ-1919,Conveyor,1797.71,Low
,WO-2026-00184,Parts Received,2026-01-20 01:23:00,2026-01-20 01:48:00,T-302,South Depot,N-Bay-1,EQ-1919,Conveyor,2268.77,Medium
,WO-2026-00184,Repair Started,2026-01-20 13:23:00,2026-01-20 16:18:00,T-302,South Depot,N-Bay-1,EQ-1919,Conveyor,,
,WO-2026-00184,Repair Completed,2026-01-20 23:23:00,2026-01-21 01:59:00,T-302,South Depot,N-Bay-1,EQ-1919,Conveyor,2044.63,
,WO-2026-00184,Tested,2026-01-21 01:01:00,2026-01-21 03:37:00,T-302,South Depot,N-Bay-1,EQ-1919,Conveyor,2597.72,High
EVT-0001582,WO-2026-00184,Repair Started,2026-01-21 06:01:00,2026-01-21 09:01:00,T-201,Central Depot,N-Bay-1,EQ-1919,Conveyor,989.42,Medium
EVT-0001583,WO-2026-00184,Repair Completed,2026-01-21 10:01:00,2026-01-21 12:30:00,T-201,Central Depot,N-Bay-1,EQ-1919,Conveyor,,
EVT-0001584,WO-2026-00184,Tested,2026-01-21 11:46:00,2026-01-21 12:43:00,T-201,Central Depot,N-Bay-1,EQ-1919,Conveyor,,Low
EVT-0001585,WO-2026-00184,Returned to Service,2026-01-21 15:39:00,2026-01-21 17:19:00,T-201,Central Depot,N-Bay-1,EQ-1919,Conveyor,512.97,High
,WO-2026-00185,Fault Reported,2026-03-13 01:06:00,2026-03-13 01:59:00,T-302,South Depot,S-Bay-1,EQ-1166,Compressor,2308.52,Medium
EVT-0001587,WO-2026-00185,Triaged,2026-03-13 01:48:00,2026-03-13 03:02:00,T-102,North Depot,S-Bay-1,EQ-1166,Compressor,1317.55,Low
EVT-0001588,WO-2026-00185,Parts Ordered,2026-03-16 22:48:00,2026-03-16 23:26:00,T-102,North Depot,S-Bay-1,EQ-1166,Compressor,53.74,
EVT-0001589,WO-2026-00185,Parts Received,2026-03-17 02:30:00,2026-03-17 03:40:00,T-102,North Depot,S-Bay-1,EQ-1166,Compressor,53.01,
EVT-0001590,WO-2026-00185,Parts Ordered,2026-03-20 16:30:00,2026-03-20 17:09:00,T-102,North Depot,S-Bay-1,EQ-1166,Compressor,2542.01,High
EVT-0001591,WO-2026-00185,Parts Received,2026-03-20 16:41:00,2026-03-20 18:35:00,T-102,North Depot,S-Bay-1,EQ-1166,Compressor,2121.06,High
EVT-0001592,WO-2026-00185,Repair Started,2026-03-21 02:41:00,2026-03-21 03:32:00,T-102,North Depot,S-Bay-1,EQ-1166,Compressor,2499.36,High
EVT-0001593,WO-2026-00185,Repair Completed,2026-03-21 14:41:00,2026-03-21 16:18:00,T-102,North Depot,S-Bay-1,EQ-1166,Compressor,,Low
EVT-0001594,WO-2026-00185,Tested,2026-03-21 17:33:00,2026-03-21 18:46:00,T-102,North Depot,S-Bay-1,EQ-1166,Compressor,697.49,High
EVT-0001595,WO-2026-00185,Returned to Service,2026-03-21 21:02:00,2026-03-21 21:27:00,T-102,North Depot,S-Bay-1,EQ-1166,Compressor,313.29,Low
EVT-0001596,WO-2026-00186,Fault Reported,2026-04-01 04:52:00,2026-04-01 06:38:00,T-302,Central Depot,C-Workshop,EQ-1563,Generator,1107.64,
EVT-0001597,WO-2026-00186,Triaged,2026-04-01 05:37:00,2026-04-01 05:54:00,T-302,Central Depot,C-Workshop,EQ-1563,Generator,,High
EVT-0001598,WO-2026-00186,Parts Ordered,2026-04-02 10:37:00,2026-04-02 11:12:00,T-302,Central Depot,C-Workshop,EQ-1563,Generator,2219.19,High
EVT-0001599,WO-2026-00186,Parts Received,2026-04-02 10:51:00,2026-04-02 13:42:00,T-302,Central Depot,C-Workshop,EQ-1563,Generator,591.84,
,WO-2026-00186,Repair Started,2026-04-02 17:51:00,2026-04-02 17:58:00,T-202,South Depot,C-Workshop,EQ-1563,Generator,1181.54,Low
,WO-2026-00186,Repair Completed,2026-04-02 22:51:00,2026-04-03 01:21:00,T-202,South Depot,C-Workshop,EQ-1563,Generator,1029.02,
EVT-0001602,WO-2026-00186,Tested,2026-04-02 23:41:00,2026-04-03 01:51:00,T-201,Central Depot,C-Workshop,EQ-1563,Generator,,Low
EVT-0001603,WO-2026-00186,Repair Started,2026-04-03 09:41:00,2026-04-03 12:26:00,T-101,North Depot,C-Workshop,EQ-1563,Generator,,
EVT-0001604,WO-2026-00186,Repair Completed,2026-04-03 21:41:00,2026-04-03 23:51:00,T-101,North Depot,C-Workshop,EQ-1563,Generator,1263.55,High
EVT-0001605,WO-2026-00186,Tested,2026-04-04 01:27:00,2026-04-04 04:16:00,T-101,North Depot,C-Workshop,EQ-1563,Generator,,Medium
EVT-0001606,WO-2026-00186,Returned to Service,2026-04-04 02:06:00,2026-04-04 04:14:00,T-101,North Depot,C-Workshop,EQ-1563,Generator,,
EVT-0001607,WO-2026-00187,Fault Reported,2026-01-07 00:40:00,2026-01-07 02:52:00,T-202,Central Depot,C-Bay-2,EQ-1968,Pump,524.89,High
EVT-0001608,WO-2026-00187,Triaged,2026-01-07 03:51:00,2026-01-07 06:07:00,T-202,Central Depot,C-Bay-2,EQ-1968,Pump,,
EVT-0001609,WO-2026-00187,Parts Ordered,2026-01-07 03:51:00,2026-01-07 05:49:00,T-202,Central Depot,C-Bay-2,EQ-1968,Pump,171.92,
EVT-0001610,WO-2026-00187,Parts Received,2026-01-07 07:42:00,2026-01-07 08:39:00,T-102,North Depot,C-Bay-2,EQ-1968,Pump,,Medium
EVT-0001611,WO-2026-00187,Repair Started,2026-01-07 10:42:00,2026-01-07 13:01:00,T-201,Central Depot,C-Bay-2,EQ-1968,Pump,389.72,
EVT-0001612,WO-2026-00187,Repair Completed,2026-01-07 22:42:00,2026-01-08 01:41:00,T-201,Central Depot,C-Bay-2,EQ-1968,Pump,1778.99,
EVT-0001613,WO-2026-00187,Tested,2026-01-07 23:43:00,2026-01-08 00:47:00,T-201,Central Depot,C-Bay-2,EQ-1968,Pump,232.04,
EVT-0001614,WO-2026-00187,Returned to Service,2026-01-08 01:05:00,2026-01-08 02:10:00,T-201,Central Depot,C-Bay-2,EQ-1968,Pump,735.36,High
EVT-0001615,WO-2026-00188,Fault Reported,2026-03-03 22:09:00,2026-03-04 00:45:00,T-202,Central Depot,S-Field,EQ-1920,Pump,2583.68,High
EVT-0001616,WO-2026-00188,Triaged,2026-03-03 23:20:00,2026-03-04 00:29:00,T-202,Central Depot,S-Field,EQ-1920,Pump,2123.88,Medium
EVT-0001617,WO-2026-00188,Parts Ordered,2026-03-06 00:20:00,2026-03-06 01:05:00,T-202,Central Depot,S-Field,EQ-1920,Pump,1382.44,Medium
EVT-0001618,WO-2026-00188,Parts Received,2026-03-06 02:32:00,2026-03-06 03:11:00,T-202,Central Depot,S-Field,EQ-1920,Pump,2010.82,High
EVT-0001619,WO-2026-00188,Repair Started,2026-03-06 05:32:00,2026-03-06 07:25:00,T-102,North Depot,S-Field,EQ-1920,Pump,,
EVT-0001620,WO-2026-00188,Repair Completed,2026-03-06 09:32:00,2026-03-06 09:46:00,T-102,North Depot,S-Field,EQ-1920,Pump,2117.63,High
EVT-0001621,WO-2026-00188,Tested,2026-03-06 10:12:00,2026-03-06 12:29:00,T-102,North Depot,S-Field,EQ-1920,Pump,182.19,
EVT-0001622,WO-2026-00188,Returned to Service,2026-03-06 12:11:00,2026-03-06 14:40:00,T-202,Central Depot,S-Field,EQ-1920,Pump,2153.71,High
EVT-0001623,WO-2026-00189,Fault Reported,2026-04-06 09:17:00,2026-04-06 11:16:00,T-102,North Depot,N-Bay-1,EQ-1873,Compressor,1843.14,
,WO-2026-00189,Triaged,2026-04-06 09:40:00,2026-04-06 10:35:00,T-301,South Depot,N-Bay-1,EQ-1873,Compressor,2299.49,High
EVT-0001625,WO-2026-00189,Parts Ordered,2026-04-08 00:40:00,2026-04-08 02:21:00,T-201,Central Depot,N-Bay-1,EQ-1873,Compressor,1226.77,Medium
EVT-0001626,WO-2026-00189,Parts Received,2026-04-08 03:45:00,2026-04-08 05:16:00,T-201,Central Depot,N-Bay-1,EQ-1873,Compressor,113.18,
EVT-0001627,WO-2026-00189,Repair Started,2026-04-08 09:45:00,2026-04-08 11:52:00,T-201,Central Depot,N-Bay-1,EQ-1873,Compressor,1118.94,Low
EVT-0001628,WO-2026-00189,Repair Completed,2026-04-08 21:45:00,2026-04-08 22:41:00,T-201,Central Depot,N-Bay-1,EQ-1873,Compressor,1145.20,Medium
EVT-0001629,WO-2026-00189,Tested,2026-04-08 23:54:00,2026-04-09 02:50:00,T-201,Central Depot,N-Bay-1,EQ-1873,Compressor,,
EVT-0001630,WO-2026-00189,Returned to Service,2026-04-09 02:37:00,2026-04-09 03:49:00,T-201,Central Depot,N-Bay-1,EQ-1873,Compressor,843.26,Medium
EVT-0001631,WO-2026-00190,Fault Reported,2026-04-26 17:32:00,2026-04-26 17:50:00,T-102,North Depot,S-Bay-1,EQ-1347,Valve Assembly,2228.53,High
EVT-0001632,WO-2026-00190,Triaged,2026-04-26 19:33:00,2026-04-26 21:00:00,T-102,North Depot,S-Bay-1,EQ-1347,Valve Assembly,1996.62,
EVT-0001633,WO-2026-00190,Triaged,2026-04-26 21:25:00,2026-04-26 21:54:00,T-102,North Depot,S-Bay-1,EQ-1347,Valve Assembly,,Medium
EVT-0001634,WO-2026-00190,Parts Ordered,2026-04-30 00:25:00,2026-04-30 01:22:00,T-102,North Depot,S-Bay-1,EQ-1347,Valve Assembly,,Low
EVT-0001635,WO-2026-00190,Parts Received,2026-04-30 02:02:00,2026-04-30 02:37:00,T-102,North Depot,S-Bay-1,EQ-1347,Valve Assembly,,Medium
EVT-0001636,WO-2026-00190,Repair Started,2026-04-30 10:02:00,2026-04-30 10:52:00,T-102,North Depot,S-Bay-1,EQ-1347,Valve Assembly,,High
EVT-0001637,WO-2026-00190,Repair Completed,2026-04-30 12:02:00,2026-04-30 15:00:00,T-102,North Depot,S-Bay-1,EQ-1347,Valve Assembly,,High
EVT-0001638,WO-2026-00190,Tested,2026-04-30 13:37:00,2026-04-30 14:12:00,T-102,North Depot,S-Bay-1,EQ-1347,Valve Assembly,1175.52,Low
EVT-0001639,WO-2026-00190,Returned to Service,2026-04-30 16:18:00,2026-04-30 19:11:00,T-102,North Depot,S-Bay-1,EQ-1347,Valve Assembly,,Low
EVT-0001640,WO-2026-00191,Fault Reported,2026-01-12 03:37:00,2026-01-12 05:03:00,T-202,Central Depot,S-Field,EQ-1405,Pump,98.99,High
EVT-0001641,WO-2026-00191,Triaged,2026-01-12 07:36:00,2026-01-12 10:22:00,T-202,Central Depot,S-Field,EQ-1405,Pump,869.71,
EVT-0001642,WO-2026-00191,Parts Ordered,2026-01-15 22:36:00,2026-01-15 22:41:00,T-202,Central Depot,S-Field,EQ-1405,Pump,1600.99,Medium
EVT-0001643,WO-2026-00191,Parts Received,2026-01-16 00:35:00,2026-01-16 02:42:00,T-202,Central Depot,S-Field,EQ-1405,Pump,1872.59,Low
EVT-0001644,WO-2026-00191,Repair Started,2026-01-16 04:35:00,2026-01-16 07:29:00,T-202,Central Depot,S-Field,EQ-1405,Pump,692.44,Medium
EVT-0001645,WO-2026-00191,Repair Completed,2026-01-16 12:35:00,2026-01-16 13:57:00,T-202,Central Depot,S-Field,EQ-1405,Pump,2137.99,Low
EVT-0001646,WO-2026-00191,Tested,2026-01-16 14:25:00,2026-01-16 14:58:00,T-202,Central Depot,S-Field,EQ-1405,Pump,2416.61,High
EVT-0001647,WO-2026-00191,Returned to Service,2026-01-16 16:44:00,2026-01-16 18:41:00,T-202,Central Depot,S-Field,EQ-1405,Pump,467.42,
EVT-0001648,WO-2026-00192,Fault Reported,2026-04-21 23:19:00,2026-04-22 02:08:00,T-102,North Depot,N-Bay-2,EQ-1435,Conveyor,208.36,High
EVT-0001649,WO-2026-00192,Triaged,2026-04-22 02:40:00,2026-04-22 04:39:00,T-102,North Depot,N-Bay-2,EQ-1435,Conveyor,1983.18,High
EVT-0001650,WO-2026-00192,Parts Ordered,2026-04-24 15:40:00,2026-04-24 18:11:00,T-102,North Depot,N-Bay-2,EQ-1435,Conveyor,590.69,Medium
EVT-0001651,WO-2026-00192,Parts Received,2026-04-24 18:12:00,2026-04-24 20:42:00,T-102,North Depot,N-Bay-2,EQ-1435,Conveyor,,High
EVT-0001652,WO-2026-00192,Repair Started,2026-04-25 02:12:00,2026-04-25 02:39:00,T-102,North Depot,N-Bay-2,EQ-1435,Conveyor,365.80,High
EVT-0001653,WO-2026-00192,Repair Completed,2026-04-25 04:12:00,2026-04-25 05:44:00,T-102,North Depot,N-Bay-2,EQ-1435,Conveyor,,Medium
EVT-0001654,WO-2026-00192,Tested,2026-04-25 07:51:00,2026-04-25 10:48:00,T-102,North Depot,N-Bay-2,EQ-1435,Conveyor,1728.85,
EVT-0001655,WO-2026-00192,Returned to Service,2026-04-25 09:21:00,2026-04-25 11:30:00,T-102,North Depot,N-Bay-2,EQ-1435,Conveyor,76.41,
EVT-0001656,WO-2026-00193,Fault Reported,2026-04-11 17:22:00,2026-04-11 17:44:00,T-101,North Depot,C-Workshop,EQ-1171,Valve Assembly,2520.32,
EVT-0001657,WO-2026-00193,Triaged,2026-04-11 17:33:00,2026-04-11 19:45:00,T-101,North Depot,C-Workshop,EQ-1171,Valve Assembly,,Low
EVT-0001658,WO-2026-00193,Parts Ordered,2026-04-12 21:33:00,2026-04-12 22:22:00,T-101,North Depot,C-Workshop,EQ-1171,Valve Assembly,2585.69,Medium
EVT-0001659,WO-2026-00193,Parts Received,2026-04-12 23:01:00,2026-04-13 00:16:00,T-101,North Depot,C-Workshop,EQ-1171,Valve Assembly,,
EVT-0001660,WO-2026-00193,Repair Started,2026-04-13 09:01:00,2026-04-13 11:05:00,T-101,North Depot,C-Workshop,EQ-1171,Valve Assembly,1269.13,High
EVT-0001661,WO-2026-00193,Repair Completed,2026-04-13 12:01:00,2026-04-13 13:05:00,T-302,Central Depot,C-Workshop,EQ-1171,Valve Assembly,,Low
EVT-0001662,WO-2026-00193,Tested,2026-04-13 15:56:00,2026-04-13 17:52:00,T-302,Central Depot,C-Workshop,EQ-1171,Valve Assembly,,Medium
EVT-0001663,WO-2026-00193,Returned to Service,2026-04-13 19:10:00,2026-04-13 20:25:00,T-302,Central Depot,C-Workshop,EQ-1171,Valve Assembly,754.49,High
EVT-0001664,WO-2026-00194,Fault Reported,2026-01-19 06:33:00,2026-01-19 07:57:00,T-201,Central Depot,N-Bay-1,EQ-1319,Valve Assembly,1183.75,Low
EVT-0001665,WO-2026-00194,Triaged,2026-01-19 08:49:00,2026-01-19 11:48:00,T-201,Central Depot,N-Bay-1,EQ-1319,Valve Assembly,2086.29,
EVT-0001666,WO-2026-00194,Parts Ordered,2026-01-21 13:49:00,2026-01-21 14:16:00,T-202,Central Depot,N-Bay-1,EQ-1319,Valve Assembly,1922.89,Low
EVT-0001667,WO-2026-00194,Parts Received,2026-01-21 16:42:00,2026-01-21 19:33:00,T-202,Central Depot,N-Bay-1,EQ-1319,Valve Assembly,1701.05,High
EVT-0001668,WO-2026-00194,Repair Started,2026-01-21 21:42:00,2026-01-21 23:49:00,T-202,Central Depot,N-Bay-1,EQ-1319,Valve Assembly,1774.69,Medium
EVT-0001669,WO-2026-00194,Repair Completed,2026-01-21 23:42:00,2026-01-22 01:40:00,T-202,Central Depot,N-Bay-1,EQ-1319,Valve Assembly,477.08,Low
EVT-0001670,WO-2026-00194,Tested,2026-01-22 02:59:00,2026-01-22 03:54:00,T-202,Central Depot,N-Bay-1,EQ-1319,Valve Assembly,2563.70,Low
EVT-0001671,WO-2026-00194,Repair Started,2026-01-22 09:59:00,2026-01-22 10:36:00,T-202,Central Depot,N-Bay-1,EQ-1319,Valve Assembly,,Low
EVT-0001672,WO-2026-00194,Repair Completed,2026-01-22 12:59:00,2026-01-22 14:05:00,T-102,North Depot,N-Bay-1,EQ-1319,Valve Assembly,1020.21,Low
EVT-0001673,WO-2026-00194,Tested,2026-01-22 16:15:00,2026-01-22 18:36:00,T-102,North Depot,N-Bay-1,EQ-1319,Valve Assembly,1987.67,Low
EVT-0001674,WO-2026-00194,Returned to Service,2026-01-22 19:39:00,2026-01-22 21:13:00,T-102,North Depot,N-Bay-1,EQ-1319,Valve Assembly,1835.61,High
,WO-2026-00195,Fault Reported,2026-01-12 22:01:00,2026-01-13 00:00:00,T-302,South Depot,C-Bay-2,EQ-1058,Compressor,48.05,High
,WO-2026-00195,Triaged,2026-01-13 00:35:00,2026-01-13 02:28:00,T-302,South Depot,C-Bay-2,EQ-1058,Compressor,1366.43,
,WO-2026-00195,Parts Ordered,2026-01-15 00:35:00,2026-01-15 02:37:00,T-302,South Depot,C-Bay-2,EQ-1058,Compressor,437.27,
,WO-2026-00195,Parts Received,2026-01-15 04:22:00,2026-01-15 06:39:00,T-302,South Depot,C-Bay-2,EQ-1058,Compressor,2399.98,
,WO-2026-00195,Repair Started,2026-01-15 10:22:00,2026-01-15 12:08:00,T-302,South Depot,C-Bay-2,EQ-1058,Compressor,1643.95,Low
,WO-2026-00195,Repair Completed,2026-01-15 17:22:00,2026-01-15 18:05:00,T-302,South Depot,C-Bay-2,EQ-1058,Compressor,798.22,Medium
,WO-2026-00195,Tested,2026-01-15 20:36:00,2026-01-15 21:06:00,T-302,South Depot,C-Bay-2,EQ-1058,Compressor,606.67,Medium
,WO-2026-00195,Returned to Service,2026-01-15 23:33:00,2026-01-16 00:03:00,T-302,South Depot,C-Bay-2,EQ-1058,Compressor,2433.55,
EVT-0001683,WO-2026-00196,Fault Reported,2026-01-27 11:31:00,2026-01-27 12:30:00,T-101,North Depot,C-Bay-2,EQ-1392,Valve Assembly,1332.65,High
EVT-0001684,WO-2026-00196,Triaged,2026-01-27 13:53:00,2026-01-27 13:58:00,T-101,North Depot,C-Bay-2,EQ-1392,Valve Assembly,,
EVT-0001685,WO-2026-00196,Parts Ordered,2026-01-30 20:53:00,2026-01-30 23:19:00,T-101,North Depot,C-Bay-2,EQ-1392,Valve Assembly,727.28,High
EVT-0001686,WO-2026-00196,Parts Received,2026-01-30 23:55:00,2026-01-31 00:33:00,T-101,North Depot,C-Bay-2,EQ-1392,Valve Assembly,,
EVT-0001687,WO-2026-00196,Repair Started,2026-01-31 08:55:00,2026-01-31 10:43:00,T-201,Central Depot,C-Bay-2,EQ-1392,Valve Assembly,918.65,
EVT-0001688,WO-2026-00196,Repair Completed,2026-01-31 18:55:00,2026-01-31 20:02:00,T-201,Central Depot,C-Bay-2,EQ-1392,Valve Assembly,145.02,Medium
EVT-0001689,WO-2026-00196,Tested,2026-01-31 20:51:00,2026-01-31 21:14:00,T-201,Central Depot,C-Bay-2,EQ-1392,Valve Assembly,,
EVT-0001690,WO-2026-00196,Returned to Service,2026-02-01 00:04:00,2026-02-01 01:12:00,T-201,Central Depot,C-Bay-2,EQ-1392,Valve Assembly,1480.13,
EVT-0001691,WO-2026-00197,Fault Reported,2026-02-02 07:34:00,2026-02-02 09:41:00,T-101,North Depot,C-Field,EQ-1657,Generator,2379.52,
EVT-0001692,WO-2026-00197,Triaged,2026-02-02 11:15:00,2026-02-02 13:58:00,T-101,North Depot,C-Field,EQ-1657,Generator,,Low
EVT-0001693,WO-2026-00197,Repair Started,2026-02-02 12:15:00,2026-02-02 15:05:00,T-101,North Depot,C-Field,EQ-1657,Generator,1986.20,Low
EVT-0001694,WO-2026-00197,Repair Completed,2026-02-02 18:15:00,2026-02-02 19:12:00,T-101,North Depot,C-Field,EQ-1657,Generator,683.42,Medium
EVT-0001695,WO-2026-00197,Tested,2026-02-02 19:22:00,2026-02-02 21:05:00,T-101,North Depot,C-Field,EQ-1657,Generator,2573.72,High
EVT-0001696,WO-2026-00197,Returned to Service,2026-02-02 19:57:00,2026-02-02 21:35:00,T-101,North Depot,C-Field,EQ-1657,Generator,134.23,Low
EVT-0001697,WO-2026-00198,Fault Reported,2026-01-25 04:27:00,2026-01-25 07:03:00,T-101,North Depot,S-Bay-1,EQ-1008,Compressor,1452.13,
EVT-0001698,WO-2026-00198,Triaged,2026-01-25 05:20:00,2026-01-25 06:50:00,T-101,North Depot,S-Bay-1,EQ-1008,Compressor,2359.19,Medium
EVT-0001699,WO-2026-00198,Parts Ordered,2026-01-28 20:20:00,2026-01-28 22:08:00,T-101,North Depot,S-Bay-1,EQ-1008,Compressor,1476.52,High
EVT-0001700,WO-2026-00198,Parts Received,2026-01-28 22:47:00,2026-01-28 23:00:00,T-101,North Depot,S-Bay-1,EQ-1008,Compressor,2119.09,Low
EVT-0001701,WO-2026-00198,Repair Started,2026-01-29 06:47:00,2026-01-29 08:03:00,T-101,North Depot,S-Bay-1,EQ-1008,Compressor,1634.85,
EVT-0001702,WO-2026-00198,Repair Completed,2026-01-29 11:47:00,2026-01-29 11:59:00,T-101,North Depot,S-Bay-1,EQ-1008,Compressor,1445.06,High
EVT-0001703,WO-2026-00198,Tested,2026-01-29 15:06:00,2026-01-29 17:41:00,T-101,North Depot,S-Bay-1,EQ-1008,Compressor,1776.21,Low
EVT-0001704,WO-2026-00198,Returned to Service,2026-01-29 19:03:00,2026-01-29 21:11:00,T-101,North Depot,S-Bay-1,EQ-1008,Compressor,315.76,Medium
,WO-2026-00199,Fault Reported,2026-02-19 19:04:00,2026-02-19 21:28:00,T-302,South Depot,C-Bay-1,EQ-1367,Generator,773.28,High
,WO-2026-00199,Triaged,2026-02-19 22:23:00,2026-02-20 01:20:00,T-302,South Depot,C-Bay-1,EQ-1367,Generator,2291.41,Medium
,WO-2026-00199,Repair Started,2026-02-20 00:23:00,2026-02-20 03:01:00,T-302,South Depot,C-Bay-1,EQ-1367,Generator,2488.33,
,WO-2026-00199,Repair Completed,2026-02-20 06:23:00,2026-02-20 08:24:00,T-302,South Depot,C-Bay-1,EQ-1367,Generator,1911.55,Low
,WO-2026-00199,Tested,2026-02-20 08:46:00,2026-02-20 10:26:00,T-302,South Depot,C-Bay-1,EQ-1367,Generator,2096.40,Medium
,WO-2026-00199,Returned to Service,2026-02-20 12:24:00,2026-02-20 13:32:00,T-302,South Depot,C-Bay-1,EQ-1367,Generator,1972.32,High
,WO-2026-00200,Fault Reported,2026-05-22 15:57:00,2026-05-22 18:11:00,T-301,South Depot,C-Bay-1,EQ-1387,Compressor,878.47,
,WO-2026-00200,Triaged,2026-05-22 18:43:00,2026-05-22 21:31:00,T-301,South Depot,C-Bay-1,EQ-1387,Compressor,,
,WO-2026-00200,Parts Ordered,2026-05-23 16:43:00,2026-05-23 18:30:00,T-301,South Depot,C-Bay-1,EQ-1387,Compressor,409.45,Low
,WO-2026-00200,Parts Received,2026-05-23 19:53:00,2026-05-23 20:48:00,T-301,South Depot,C-Bay-1,EQ-1387,Compressor,2486.23,Low
,WO-2026-00200,Repair Started,2026-05-24 00:53:00,2026-05-24 02:38:00,T-301,South Depot,C-Bay-1,EQ-1387,Compressor,1735.23,High
,WO-2026-00200,Repair Completed,2026-05-24 11:53:00,2026-05-24 14:20:00,T-301,South Depot,C-Bay-1,EQ-1387,Compressor,,Low
,WO-2026-00200,Tested,2026-05-24 12:43:00,2026-05-24 14:44:00,T-301,South Depot,C-Bay-1,EQ-1387,Compressor,,Low
EVT-0001718,WO-2026-00200,Returned to Service,2026-05-24 14:41:00,2026-05-24 14:53:00,T-201,Central Depot,C-Bay-1,EQ-1387,Compressor,,Medium
,WO-2026-00201,Fault Reported,2026-04-27 17:30:00,2026-04-27 20:16:00,T-202,South Depot,S-Bay-1,EQ-1401,Valve Assembly,1412.73,Medium
,WO-2026-00201,Triaged,2026-04-27 20:37:00,2026-04-27 21:49:00,T-202,South Depot,S-Bay-1,EQ-1401,Valve Assembly,,Low
EVT-0001721,WO-2026-00201,Parts Ordered,2026-04-29 20:37:00,2026-04-29 21:56:00,T-302,Central Depot,S-Bay-1,EQ-1401,Valve Assembly,2407.38,
EVT-0001722,WO-2026-00201,Parts Received,2026-04-29 23:30:00,2026-04-30 01:26:00,T-302,Central Depot,S-Bay-1,EQ-1401,Valve Assembly,2359.40,Low
,WO-2026-00201,Parts Ordered,2026-05-02 23:30:00,2026-05-03 00:39:00,T-301,South Depot,S-Bay-1,EQ-1401,Valve Assembly,,
